,title,link,source,text,date,language,toxicity
549,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️️,2023-11-15,el,1
550,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Me encanta esta canción. .  .  .,2023-11-15,greeklish,1
554,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️,2023-11-15,el,1
556,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Toooop,2023-11-08,el,1
557,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,teleiooooo mpabooo,2023-11-25,el,1
571,Josephine - Μοίρα - Official Music Video,https://www.youtube.com/watch?v=jFVX_v2yAas&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️️️️,2023-11-15,el,1
591,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"I'm finally learning Greek! I forgot that I once had a Greek babysitter, who was teaching me Greek. Some is familiar, less is more familiar, and much MUCH more is very unfamiliar or new!
But, already, it's so much worth it!!! ",2023-11-21,en,1
592,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"What a lovely song, absolutely amazing voices.",2023-07-29,en,1
593,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"müzik ve dans evrenseldir ,her dilde her renkte  çok güzeldir",2023-11-21,other,1
594,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Much love, from Australia 🇦🇺 ",2023-11-24,en,1
595,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,She have a lot of chemistry and she's re amazing,2023-07-29,en,1
596,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,This version is way better than the original,2023-07-29,en,1
597,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,I love them  even I don't understand Greece,2023-07-29,en,1
598,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Where on the internet can you find the lyrics of this amazing song? My Greek isn't good :) .  Greetings from Belgium,2023-07-29,en,1
599,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,I am from Pakistan and I love Josephine,2023-08-29,en,1
600,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Bravo️🇬🇷🇧🇬,2023-10-29,el,1
601,Αναστασία & Josephine - Είσαι Μια Θεά | Mad Video Music Awards 2023 από τη ΔΕΗ,https://www.youtube.com/watch?v=fuhBbwxzd-k&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Amazing! Bravo! ,2023-08-29,el,1
602,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"I love Greek instruments and their culture so much, definitely a favourite of mine 🇷🇸️🇬🇷",2023-07-29,en,1
603,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Божественная музыка и песни ,2023-09-29,el,1
604,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Հրաշալի երաժշտություն է, շատ եմ սիրում ձեզ ու ձեր երաժշտությունը, երազանքս է գոնե մեկ անգամ լինել Հունաստանում ,,մոտիկից լսել ձեր երաժշտությունը ,շփվել ձեր հրաշալի երկրի հետ",2023-03-29,el,1
605,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Spesial  Epilogi !!! Mpravo mou Dinete  Kefi .,2023-03-29,greeklish,1
606,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Poso agabw elinika .. greetings from pheonix coast .. lattakia - syria 🇬🇷🇸🇾,2023-04-29,el,1
607,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,COOL,2023-11-15,el,1
608,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Omorfó 🇬🇷,2023-01-29,el,1
609,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,poli oraia tragoudia xairetismata apo to jersey channel islands,2023-06-29,greeklish,1
610,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Er will ja überwiegend nur die Mcavoy Marianne ny Ja saß gegen leser Base,2023-04-29,other,1
612,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Bazeis binteo me tragoudia kai bazeis diafimisis na to diakoptoun gia na pareis5. Euro to xeirotero binteo,2023-11-20,greeklish,1
615,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,egw pantws anoiksa to 2023 mia pagwmenh,2023-11-01,greeklish,1
616,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Sleep quality sleep and dreem of me,2023-11-15,en,1
617,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,POLÝ ME ARESEI,2023-10-29,greeklish,1
618,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"G   

.",2023-02-28,el,1
619,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,פאמה,2022-12-29,el,1
620,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,OKOKOKOKOKOKOKOK        OK,2023-02-28,el,1
621,Τα Λαϊκά Που Έγραψαν Ιστορία | Λαϊκά για Πάντα,https://www.youtube.com/watch?v=FNxpgrd1_qs&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Apithana  laika   palia  tragoudia  ksipnane  palies  anamnisis,2022-12-29,el,1
622,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Greek version is so incredible!! It is my favorite so far. I love listening to it!!
Greetings from Turkey ",2022-11-29,en,1
623,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Greetings from Portugal🇵🇹! I love the Greek version! IT'S SO BEAUTIFUL ,2022-11-29,en,1
624,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"I'm trying to learn Greek by myself 'couse I love this language, the song sounds great",2022-11-29,en,1
625,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Lyrics in English:

They don't talk about Bruno, all who are here
They don't talk about Bruno 

But
We were going to get married 
(We were going to get married)
On a beautiful day, there wasn't any cloudiness
(No trace of cloudiness)
Bruno passes by and smiles mischievously
Thunder!
When will you finally shut up? 
My apologies, mi vida
Bruno predicted rain 
(Why did he tell her?)
And the bride's about to go crazy 
(Abuela get an umbrella)
And the wedding will be ruined
(Even so, it happened despite all that)

They don't talk about Bruno, all who are here
They don't talk about Bruno

I was scared of Bruno's voice ever since I was little 
I used to hide so I wouldn't hear his mumbling 
Like the sound of quicksand when you think about it

Charismatic, but he drives people mad 
Our family lived in infinite fear 
Nobody understood his predictions
Do you understand me?

Two meter tall shadow, he carries mice 
If you see him in front of you, you lose your ability to speak 
He knows what you yearn for, without you telling him 

They don't talk about Bruno, all who are here
They don't talk about Bruno

He told me my fish will die...it's gone! 
(He'd said so)
He told me my clothes won't fit me
(He'd said so)
He told me I'll be bald and look, I'm wearing a wig
(He'd said so)
And everything he said has come true 

He'd told me that I'll live a life I've been dreaming of since I was little
He'd told me that the power I have is able to make the earth bloom 
(Look, Mariano's there) 

He'd told me that the one that I love, I won't see again 
He'll find someone else 
(As if he's still here)
Kid, I better not see your mouth open 
(As if he's here) 

Oh Bruno 
That Bruno 
Gotta find out what has happened with Bruno 
What was he, yes he, Bruno 

Isabella, your boyfriend's here

Let's sit!

(Reprise) 

He has come!
Don't talk about Bruno 
Why am I talking about Bruno?
Don't talk about Bruno 
No a word about Bruno!",2022-11-29,en,1
626,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The greatest language. The song is by far the best in Greek.,2022-11-29,en,1
627,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Ever since I saw the video clip of the song in 21 languages, ​​I've been waiting for this ",2022-11-29,en,1
628,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"It sounds beautifull in the hellas speech,spechialley Isabella's part! ️ ",2022-11-29,en,1
629,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,THIS IS THE BEST DOLORES SOUND EVER IN EVERY LANGUAGE DUDE HER SOUND IS SO GOOD AND IT HAD SOME ASMR FEATURES LIKE THAT XD,2022-11-29,en,3
630,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Luv this version although I'm not Greek,2022-11-29,en,4
631,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"i dont understand greek one bit but this slaps
better than the american version",2022-11-29,en,1
632,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Can someone tell me which language is this please? This is easily one of the best versions!,2022-12-29,en,1
633,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,I like Dolores's part,2022-11-29,greeklish,1
634,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"0:57
Ifone tu bruna pomicrite fofomo 
0:59
Yanamidekuo de mormora tu krivomo
1:01
Saque nominheamo se creadam dos quef diz
1:06
Arismadicoz matrelene cosmo
1:08
Ico reniAmazon seabiro fofo
1:11
Benga ta no uso disproblepisi estucaniz
1:14
Becatanoiz",2022-11-29,other,1
635,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Good job love it,2023-06-29,en,1
636,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,É la voce perfetta per Dolores. Per me si aggiudica il quarto posto,2022-11-29,other,1
637,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,oti kalitero iparxeii!!!,2022-11-29,greeklish,1
638,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,i love this song bigm vibe,2022-11-29,en,1
639,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,gamato tragoudi teleia tainia bravo sthn disney,2022-11-29,greeklish,1
640,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The perfect voice of Isabela,2022-11-29,en,1
641,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,I'm going to be honest it's sounds better in greek,2023-10-29,en,1
643,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The music of We Don't Talk About Bruno is my favorite,2022-11-29,en,1
645,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Camilo ,2022-11-29,el,1
646,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,amazing movie ,2023-09-29,el,1
647,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Greek version,2022-11-29,el,1
648,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The vibe sound like the Vietnamese version ^^,2023-06-29,en,3
649,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Part 2,2022-11-29,greeklish,1
650,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,To exw akousi 100 gores einai telio pos to kanete sta elinika ,2022-11-29,greeklish,1
653,Δεν Μιλούν Για Τον Μπρούνο (Από το “Ενκάντο: Ένας Κόσμος Μαγικός”),https://www.youtube.com/watch?v=d-6Y4vE3g8U&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️️️,2022-11-29,el,1
654,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,i am in love with the greek laika music,2019-11-29,en,1
655,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Greek Laikos for me is like reading a book - every song will represent story for love in poor and difficult time . Im nit speaking the language but can filled with my soul,2021-11-29,en,1
656,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Thank you for sharing bravo well done  work Congratulations!️🇺🇸🇬🇷,2023-10-29,en,1
657,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Expressions of Soul words,2020-11-29,en,1
660,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️,2018-11-29,el,1
662,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Bravo re file,2020-11-29,greeklish,1
663,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Yperoxa,2019-11-29,el,1
664,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,C,2020-11-29,el,1
665,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,gamo tis diafimis pio poles apo ta tragoudia,2019-11-29,greeklish,1
666,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Webvbv,2020-11-29,el,1
667,Έντεχνα & Λαϊκά - Τα Τραγούδια Που Αγαπάμε [1],https://www.youtube.com/watch?v=eD2kP1hipmo&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️️️,2023-06-29,el,1
668,Αν θα μπορούσα τον κόσμο να άλλαζα - 30 έντεχνα τραγούδια που αγαπάμε (by Linda),https://www.youtube.com/watch?v=XvjZj1Ypcl8&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️️,2021-11-29,el,1
669,Αν θα μπορούσα τον κόσμο να άλλαζα - 30 έντεχνα τραγούδια που αγαπάμε (by Linda),https://www.youtube.com/watch?v=XvjZj1Ypcl8&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️,2021-11-29,el,1
670,Αν θα μπορούσα τον κόσμο να άλλαζα - 30 έντεχνα τραγούδια που αγαπάμε (by Linda),https://www.youtube.com/watch?v=XvjZj1Ypcl8&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,!,2022-11-29,el,1
671,Αν θα μπορούσα τον κόσμο να άλλαζα - 30 έντεχνα τραγούδια που αγαπάμε (by Linda),https://www.youtube.com/watch?v=XvjZj1Ypcl8&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,X,2022-11-29,el,1
672,Ελληνικό Έντεχνο - Eλαφρολαϊκό mix,https://www.youtube.com/watch?v=gR7_-sfui2Q&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Благодаря ти за хубавата музика ,2023-10-29,other,1
673,Ελληνικό Έντεχνο - Eλαφρολαϊκό mix,https://www.youtube.com/watch?v=gR7_-sfui2Q&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Perfectamento!,2022-11-29,el,1
